,plant_id,plant,op,op_id,plant_state,region,rpm,fuel_type,fuel_usage,net_gen
278,337,Kaweah 1,Southern California Edison Co,17609,CA,PACC,HY,WAT,0.0,-69.0
279,338,Kaweah 3,Southern California Edison Co,17609,CA,PACC,HY,WAT,33676.797,13098.0
280,339,Kern River 3,Southern California Edison Co,17609,CA,PACC,HY,WAT,259458.749,100913.0
281,340,Kern River 1,Southern California Edison Co,17609,CA,PACC,HY,WAT,403127.463,156791.0
282,341,Long Beach Generation LLC,NRG El Segundo Operations Inc,13584,CA,PACC,GT,NG,170535.125,34123.0
283,342,Lundy,Southern California Edison Co,17609,CA,PACC,HY,WAT,11655.143,4533.0
284,344,Mammoth Pool,Southern California Edison Co,17609,CA,PACC,HY,WAT,824406.869,320642.0
285,350,Ormond Beach,"Ormond Beach Power, LLC",63843,CA,PACC,ST,NG,2431442.739,726691.0
286,353,Poole,Southern California Edison Co,17609,CA,PACC,HY,WAT,35807.716,13927.0
287,354,Portal,Southern California Edison Co,17609,CA,PACC,HY,WAT,41655.07,16201.0
288,356,AES Redondo Beach LLC,AES Redondo Beach LLC,22484,CA,PACC,ST,NG,1336237.909,307081.0
289,357,Rush Creek,Southern California Edison Co,17609,CA,PACC,HY,WAT,91040.183,35409.0
290,358,Mountainview Generating Station,Southern California Edison Co,17609,CA,PACC,CA,NG,174528.804,1112129.3
291,358,Mountainview Generating Station,Southern California Edison Co,17609,CA,PACC,CT,NG,6467683.166,1754770.7
292,361,Santa Ana 1,Southern California Edison Co,17609,CA,PACC,HY,WAT,1201.005,467.0
293,363,Santa Ana 3,Southern California Edison Co,17609,CA,PACC,HY,WAT,4813.399,1872.0
294,365,Lower Tule River,Southern California Edison Co,17609,CA,PACC,HY,WAT,0.0,-101.0
295,371,Columbia Generating Station,Energy Northwest,20160,WA,PACC,ST,NUC,28860103.005,9427050.0
296,376,Pardee,East Bay Municipal Util Dist,5571,CA,PACC,HY,WAT,144560.236,56225.0
297,377,Grayson,City of Glendale - (CA),7294,CA,PACC,CA,NG,0.0,1637.0
298,377,Grayson,City of Glendale - (CA),7294,CA,PACC,CT,NG,18832.454,3694.0
299,377,Grayson,City of Glendale - (CA),7294,CA,PACC,GT,NG,58748.734,19119.0
300,377,Grayson,City of Glendale - (CA),7294,CA,PACC,ST,LFG,0.0,0.0
301,377,Grayson,City of Glendale - (CA),7294,CA,PACC,ST,NG,368901.158,91620.0
302,378,Prairie River,"ALLETE, Inc.",12647,MN,WNC,HY,WAT,5962.238,2319.0
303,380,Dion R Holm,City & County of San Francisco,16612,CA,PACC,HY,WAT,1233832.722,479883.0
304,381,Moccasin,City & County of San Francisco,16612,CA,PACC,HY,WAT,781944.388,304127.0
305,382,R C Kirkwood,City & County of San Francisco,16612,CA,PACC,HY,WAT,971245.146,377753.0
306,384,Joliet 29,Midwest Generations EME LLC,12384,IL,ENC,ST,NG,3145436.255,1052271.0
307,384,Joliet 29,Midwest Generations EME LLC,12384,IL,ENC,ST,SUB,0.0,0.0
308,385,Drop 2 (CA),Imperial Irrigation District,9216,CA,PACC,HY,WAT,107035.416,41630.0
309,386,Drop 3 (CA),Imperial Irrigation District,9216,CA,PACC,HY,WAT,103297.002,40176.0
310,387,Drop 4,Imperial Irrigation District,9216,CA,PACC,HY,WAT,203869.029,79292.0
311,388,Pilot Knob,Imperial Irrigation District,9216,CA,PACC,HY,WAT,46015.089,17897.0
312,389,El Centro Hybrid,Imperial Irrigation District,9216,CA,PACC,BA,MWH,0.0,-3405.0
313,389,El Centro Hybrid,Imperial Irrigation District,9216,CA,PACC,CA,DFO,0.0,0.0
314,389,El Centro Hybrid,Imperial Irrigation District,9216,CA,PACC,CA,NG,56735.628,189110.0
315,389,El Centro Hybrid,Imperial Irrigation District,9216,CA,PACC,CT,DFO,0.0,0.0
316,389,El Centro Hybrid,Imperial Irrigation District,9216,CA,PACC,CT,NG,1359706.747,407088.0
317,389,El Centro Hybrid,Imperial Irrigation District,9216,CA,PACC,ST,NG,153501.541,40597.0
318,389,El Centro Hybrid,Imperial Irrigation District,9216,CA,PACC,ST,RFO,0.0,0.0
319,390,Solomon Gulch,"Copper Valley Elec Assn, Inc",4329,AK,PACN,HY,WAT,86155.568,33509.0
320,391,Big Pine Creek,Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,23726.741,9228.0
321,392,Castaic,Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,0.0,0.0
322,392,Castaic,Los Angeles Department of Water & Power,11208,CA,PACC,PS,WAT,0.0,274273.0
323,393,Control Gorge,Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,119772.871,46584.0
324,394,Cottonwood,Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,501.738,195.0
325,396,Foothill,Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,41.323,16.0
326,397,Franklin (CA),Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,0.0,0.0
327,398,Haiwee,Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,0.0,0.0
328,399,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,CA,DFO,0.0,0.0
329,399,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,CA,NG,0.0,3765.0
330,399,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,CA,OBG,0.0,0.0
331,399,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,CT,DFO,0.0,0.0
332,399,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,CT,NG,77349.661,8564.0
333,399,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,CT,OBG,0.0,0.0
334,399,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,GT,DFO,0.0,0.0
335,399,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,GT,NG,144116.526,46198.0
336,399,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,GT,OBG,0.0,0.0
337,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,CA,DFO,0.0,0.0
338,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,CA,NG,0.0,1135597.0
339,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,CA,OBG,0.0,0.0
340,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,CT,DFO,0.0,0.0
341,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,CT,NG,6437362.619,1948745.0
342,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,CT,OBG,0.0,0.0
343,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,GT,NG,1111691.251,401086.0
344,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,GT,OBG,0.0,0.0
345,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,ST,NG,672623.603,194694.0
346,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,ST,OBG,0.0,0.0
347,400,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,ST,RFO,0.0,0.0
348,401,Middle Gorge,Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,110524.72,42987.0
349,402,Pleasant Valley Hydro,Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,11264.48,4381.0
350,403,San Fernando,Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,2.931,1.0
351,404,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,CA,NG,0.0,465632.0
352,404,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,CA,OG,0.0,0.0
353,404,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,CT,NG,2919608.877,903742.0
354,404,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,CT,OG,0.0,0.0
355,404,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,GT,NG,372411.856,130703.0
356,404,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,GT,OBG,0.0,0.0
357,404,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,ST,NG,701587.817,201608.0
358,404,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,ST,OBG,0.0,0.0
359,406,Tok,Alaska Power and Telephone Co,219,AK,PACN,IC,DFO,28484.163,9837.0
360,407,Upper Gorge,Los Angeles Department of Water & Power,11208,CA,PACC,HY,WAT,128961.528,50158.0
361,408,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,CA,DFO,0.0,0.0
362,408,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,CA,NG,0.0,319719.0
363,408,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,CA,OBG,0.0,0.0
364,408,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,CT,DFO,0.0,0.0
365,408,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,CT,NG,1854000.121,510721.0
366,408,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,CT,OBG,0.0,0.0
367,408,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,GT,DFO,0.0,0.0
368,408,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,GT,NG,42212.785,12978.0
369,408,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,GT,OBG,0.0,0.0
370,409,Exchequer,Merced Irrigation District,12312,CA,PACC,HY,WAT,527240.424,205063.0
371,410,McSwain,Merced Irrigation District,12312,CA,PACC,HY,WAT,61346.809,23860.0
372,412,Chicago Park,Nevada Irrigation District,13402,CA,PACC,HY,WAT,195928.268,76204.0
373,413,Dutch Flat 2,Nevada Irrigation District,13402,CA,PACC,HY,WAT,30120.379,11715.0
374,414,Beardsley,Oakdale&South San Joaquin Irrigation D.,13935,CA,PACC,HY,WAT,93914.624,36527.0
375,415,Donnells,Oakdale&South San Joaquin Irrigation D.,13935,CA,PACC,HY,WAT,506321.597,196927.0
376,416,Tulloch,Oakdale&South San Joaquin Irrigation D.,13935,CA,PACC,HY,WAT,296507.915,115323.0
377,417,Forbestown,South Feather Water and Power Agency,14191,CA,PACC,HY,WAT,132540.512,51550.0
378,418,Kelly Ridge,South Feather Water and Power Agency,14191,CA,PACC,HY,WAT,123624.411,48082.0
379,419,Woodleaf,South Feather Water and Power Agency,14191,CA,PACC,HY,WAT,247847.859,96397.0
380,421,Craig (AK),Alaska Power and Telephone Co,219,AK,PACN,IC,DFO,1210.677,299.0
381,422,Glenarm,City of Pasadena - (CA),14534,CA,PACC,CA,NG,0.0,5992.0
382,422,Glenarm,City of Pasadena - (CA),14534,CA,PACC,CT,NG,83419.456,27265.0
383,422,Glenarm,City of Pasadena - (CA),14534,CA,PACC,GT,NG,86140.914,25532.0
384,423,Hydaburg,Alaska Power and Telephone Co,219,AK,PACN,IC,DFO,103.747,2.0
385,424,French Meadows,Placer County Water Agency,15127,CA,PACC,HY,WAT,74655.166,29036.0
386,425,Middle Fork,Placer County Water Agency,15127,CA,PACC,HY,WAT,683684.398,265910.0
387,426,Oxbow (CA),Placer County Water Agency,15127,CA,PACC,HY,WAT,45971.421,17880.0
388,427,Ralston,Placer County Water Agency,15127,CA,PACC,HY,WAT,512422.75,199300.0
389,428,Parker,Merced Irrigation District,12312,CA,PACC,HY,WAT,13328.579,5184.0
390,430,Camino,Sacramento Municipal Util Dist,16534,CA,PACC,HY,WAT,374855.483,145795.0
391,431,Jaybird,Sacramento Municipal Util Dist,16534,CA,PACC,HY,WAT,693909.941,269887.0
392,432,Loon Lake,Sacramento Municipal Util Dist,16534,CA,PACC,HY,WAT,112907.681,43914.0
393,433,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,PACC,HY,WAT,54612.915,21241.0
394,435,White Rock/Slab Creek,Sacramento Municipal Util Dist,16534,CA,PACC,HY,WAT,469729.036,182695.0
395,436,Devil Canyon,California Dept. of Water Resources,3255,CA,PACC,HY,WAT,987489.49,384071.0
396,437,Edward C Hyatt,California Dept. of Water Resources,3255,CA,PACC,HY,WAT,3018835.707,1174136.0
397,437,Edward C Hyatt,California Dept. of Water Resources,3255,CA,PACC,PS,WAT,0.0,0.0
398,438,Thermalito,California Dept. of Water Resources,3255,CA,PACC,HY,WAT,123642.288,48089.0
399,438,Thermalito,California Dept. of Water Resources,3255,CA,PACC,PS,WAT,0.0,0.0
400,439,Don Pedro,Turlock Irrigation District,19281,CA,PACC,HY,WAT,621795.408,241722.0
401,440,La Grange,Turlock Irrigation District,19281,CA,PACC,HY,WAT,35077.676,13643.0
402,441,Folsom,U S Bureau of Reclamation,2518,CA,PACC,HY,WAT,927333.722,360674.0
403,442,Judge F Carr,U S Bureau of Reclamation,2518,CA,PACC,HY,WAT,1096147.64,426332.0
404,443,Keswick,U S Bureau of Reclamation,2518,CA,PACC,HY,WAT,843164.883,327938.0
405,444,Nimbus,U S Bureau of Reclamation,2518,CA,PACC,HY,WAT,121294.496,47176.0
406,445,Shasta,U S Bureau of Reclamation,2518,CA,PACC,HY,WAT,4296241.064,1670966.0
407,446,ONeill,U S Bureau of Reclamation,2518,CA,PACC,PS,WAT,0.0,-45652.0
408,447,Parker Dam,U S Bureau of Reclamation,2518,CA,PACC,HY,WAT,1105599.182,430008.0
409,448,W R Gianelli,California Dept. of Water Resources,3255,CA,PACC,PS,WAT,0.0,-24380.0
410,450,Spring Creek,U S Bureau of Reclamation,2518,CA,PACC,HY,WAT,942412.815,366539.0
411,451,Trinity,U S Bureau of Reclamation,2518,CA,PACC,HY,WAT,1050690.266,408652.0
412,454,Colgate,Yuba County Water Agency,21140,CA,PACC,HY,WAT,1921803.578,747460.0
413,455,Narrows 2,Yuba County Water Agency,21140,CA,PACC,HY,WAT,301503.897,117266.0
414,457,Bear Valley,City of Escondido - (CA),5969,CA,PACC,HY,WAT,3884.95,1511.0
415,460,Pueblo,"Black Hills Colorado Electric, LLC",56146,CO,MTN,IC,DFO,50.994,-126.0
416,460,Pueblo,"Black Hills Colorado Electric, LLC",56146,CO,MTN,IC,NG,0.0,0.0
417,464,Alamosa,Public Service Co of Colorado,15466,CO,MTN,GT,DFO,2336.949,378.734
418,464,Alamosa,Public Service Co of Colorado,15466,CO,MTN,GT,NG,78006.727,12639.266
419,466,Boulder Canyon Hydro,Boulder City of,1994,CO,MTN,HY,WAT,29616.297,11519.0
420,467,Cabin Creek,Public Service Co of Colorado,15466,CO,MTN,PS,WAT,0.0,-61944.0
421,469,Cherokee,Public Service Co of Colorado,15466,CO,MTN,CA,NG,0.0,1149127.0
422,469,Cherokee,Public Service Co of Colorado,15466,CO,MTN,CT,NG,6141254.16,1796289.0
423,469,Cherokee,Public Service Co of Colorado,15466,CO,MTN,ST,BIT,0.0,0.0
424,469,Cherokee,Public Service Co of Colorado,15466,CO,MTN,ST,NG,3049536.367,883808.0
425,470,Comanche (CO),Public Service Co of Colorado,15466,CO,MTN,ST,NG,598544.029,169280.29
426,470,Comanche (CO),Public Service Co of Colorado,15466,CO,MTN,ST,SUB,13979897.123,3980633.7
427,471,Fruita,Public Service Co of Colorado,15466,CO,MTN,GT,DFO,70.337,13.252
428,471,Fruita,Public Service Co of Colorado,15466,CO,MTN,GT,NG,5963.117,1117.748
429,472,Georgetown Hydro,Public Service Co of Colorado,15466,CO,MTN,HY,WAT,5851.75,2276.0
430,473,Grand Valley Project Power Plant,Orchard Mesa Irrigation District,57301,CO,MTN,HY,WAT,17205.909,6692.0
431,474,Salida,Public Service Co of Colorado,15466,CO,MTN,HY,WAT,4388.739,1707.0
432,476,Shoshone (CO),Public Service Co of Colorado,15466,CO,MTN,HY,WAT,52080.195,20256.0
433,477,Valmont,Public Service Co of Colorado,15466,CO,MTN,GT,NG,15549.472,3791.0
434,479,Temescal,Metropolitan Water District of S CA,12397,CA,PACC,HY,WAT,21617.508,8408.0
435,480,Corona,Metropolitan Water District of S CA,12397,CA,PACC,HY,WAT,29011.984,11284.0
436,481,Perris,Metropolitan Water District of S CA,12397,CA,PACC,HY,WAT,354.909,138.0
437,482,Rio Hondo,Metropolitan Water District of S CA,12397,CA,PACC,HY,WAT,0.0,0.0
438,483,Coyote Creek,Metropolitan Water District of S CA,12397,CA,PACC,HY,WAT,0.0,0.0
439,484,Red Mountain,Metropolitan Water District of S CA,12397,CA,PACC,HY,WAT,0.0,0.0
440,487,Valley View,Metropolitan Water District of S CA,12397,CA,PACC,HY,WAT,0.0,0.0
441,489,Upper Dawson,Turlock Irrigation District,19281,CA,PACC,HY,WAT,21314.766,8290.0
442,491,Center,City of Center - (CO),3227,CO,MTN,IC,DFO,0.0,0.0
443,491,Center,City of Center - (CO),3227,CO,MTN,IC,NG,0.0,0.0
444,492,Martin Drake,City of Colorado Springs - (CO),3989,CO,MTN,ST,BIT,0.0,0.0
445,492,Martin Drake,City of Colorado Springs - (CO),3989,CO,MTN,ST,NG,290264.915,80308.913
446,492,Martin Drake,City of Colorado Springs - (CO),3989,CO,MTN,ST,SUB,1148584.796,321376.09
447,493,George Birdsall,City of Colorado Springs - (CO),3989,CO,MTN,ST,DFO,394.181,88.447
448,493,George Birdsall,City of Colorado Springs - (CO),3989,CO,MTN,ST,NG,33755.34,7310.553
449,494,Manitou Springs,City of Colorado Springs - (CO),3989,CO,MTN,HY,WAT,37587.244,14619.0
450,495,Ruxton Park,City of Colorado Springs - (CO),3989,CO,MTN,HY,WAT,688.424,268.0
451,502,Holly,Town of Holly - (CO),8751,CO,MTN,IC,DFO,0.0,0.0
452,502,Holly,Town of Holly - (CO),8751,CO,MTN,IC,NG,0.0,0.0
453,504,Julesburg,City of Julesburg - (CO),9928,CO,MTN,IC,DFO,0.0,0.0
454,505,Boysen,U S Bureau of Reclamation,2518,WY,MTN,HY,WAT,169752.625,66023.0
455,506,La Junta,City of La Junta - (CO),10536,CO,MTN,IC,DFO,0.0,-196755.0
456,506,La Junta,City of La Junta - (CO),10536,CO,MTN,IC,NG,0.0,0.0
457,507,Las Animas,City of Las Animas - (CO),10730,CO,MTN,IC,DFO,0.0,0.0
458,507,Las Animas,City of Las Animas - (CO),10730,CO,MTN,IC,NG,0.0,0.0
459,508,Lamar Plant,City of Lamar - (CO),10633,CO,MTN,ST,DFO,0.0,0.0
460,508,Lamar Plant,City of Lamar - (CO),10633,CO,MTN,ST,NG,0.0,0.0
461,508,Lamar Plant,City of Lamar - (CO),10633,CO,MTN,ST,SUB,0.0,0.0
462,508,Lamar Plant,City of Lamar - (CO),10633,CO,MTN,WT,WND,34021.155,13232.0
463,510,Sonoma California Geothermal,Geysers Power Co LLC,7160,CA,PACC,ST,GEO,1100768.199,428129.0
464,511,Trinidad (CO),City of Trinidad - (CO),19204,CO,MTN,IC,BIT,0.0,0.0
465,511,Trinidad (CO),City of Trinidad - (CO),19204,CO,MTN,IC,DFO,30.186,11.0
466,511,Trinidad (CO),City of Trinidad - (CO),19204,CO,MTN,IC,NG,0.0,0.0
467,512,Blue Mesa,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,666648.47,259284.0
468,513,Estes,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,246623.702,95921.0
469,514,Morrow Point,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,799546.822,310973.0
470,515,Big Thompson,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,12673.858,4929.0
471,516,Green Mountain,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,108210.045,42087.0
472,517,Marys Lake,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,87178.679,33907.0
473,518,Flatiron,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,433471.455,168593.0
474,518,Flatiron,U S Bureau of Reclamation,2518,CO,MTN,PS,WAT,0.0,-41801.0
475,519,Pole Hill,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,337221.641,131158.0
476,520,Lower Molina,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,33998.003,13223.0
477,521,Upper Molina,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,54628.154,21247.0
478,525,Hayden,Public Service Co of Colorado,15466,CO,MTN,ST,BIT,6513804.346,2028891.3
479,525,Hayden,Public Service Co of Colorado,15466,CO,MTN,ST,DFO,5132.261,1564.024
480,525,Hayden,Public Service Co of Colorado,15466,CO,MTN,ST,NG,4403.393,1359.716
481,531,Camp Far West,Sacramento Municipal Util Dist,16534,CA,PACC,HY,WAT,33195.574,12911.0
482,533,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,CA,DFO,0.0,0.0
483,533,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,CA,NG,0.0,1373105.0
484,533,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,CT,DFO,0.0,0.0
485,533,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,CT,NG,9076578.094,2785008.0
486,534,Jones Fork,Sacramento Municipal Util Dist,16534,CA,PACC,HY,WAT,1087.587,423.0
487,535,McClellan (CA),Sacramento Municipal Util Dist,16534,CA,PACC,GT,NG,5447.605,1476.0
488,537,Camanche,East Bay Municipal Util Dist,5571,CA,PACC,HY,WAT,39576.903,15393.0
489,539,Rocky River (CT),FirstLight Power Resources Services LLC,54895,CT,NEW,PS,WAT,0.0,1321.0
490,540,Branford,Connecticut Jet Power LLC,22379,CT,NEW,GT,JF,0.0,0.0
491,540,Branford,Connecticut Jet Power LLC,22379,CT,NEW,GT,KER,558.3,109.0
492,541,Bulls Bridge,FirstLight Power Resources Services LLC,54895,CT,NEW,HY,WAT,72412.293,28164.0
493,542,Cos Cob,Connecticut Jet Power LLC,22379,CT,NEW,GT,JF,0.0,0.0
494,542,Cos Cob,Connecticut Jet Power LLC,22379,CT,NEW,GT,KER,3843.334,930.0
495,544,Devon Station,Devon Power LLC,22350,CT,NEW,GT,DFO,0.0,0.0
496,544,Devon Station,Devon Power LLC,22350,CT,NEW,GT,JF,0.0,0.0
497,544,Devon Station,Devon Power LLC,22350,CT,NEW,GT,KER,7369.858,-48.036
498,544,Devon Station,Devon Power LLC,22350,CT,NEW,GT,NG,3216.455,-20.964
499,544,Devon Station,Devon Power LLC,22350,CT,NEW,GT,RFO,0.0,0.0
500,546,Montville Station,NRG Montville Operations Inc,22380,CT,NEW,IC,DFO,156.207,44.0
501,546,Montville Station,NRG Montville Operations Inc,22380,CT,NEW,ST,DFO,460.708,-21.508
502,546,Montville Station,NRG Montville Operations Inc,22380,CT,NEW,ST,NG,36890.028,5489.704
503,546,Montville Station,NRG Montville Operations Inc,22380,CT,NEW,ST,RFO,40659.801,6379.804
504,547,Northfield Mountain,"FirstLight Power Resources, Inc. - MA",58185,MA,NEW,PS,WAT,0.0,-262172.0
505,550,Kettle Falls Generating Station,Avista Corp,20169,WA,PACC,GT,NG,4091.858,1235.0
506,550,Kettle Falls Generating Station,Avista Corp,20169,WA,PACC,ST,NG,1450.995,266.143
507,550,Kettle Falls Generating Station,Avista Corp,20169,WA,PACC,ST,WDS,1200156.219,264584.86
508,551,Scotland Dam,FirstLight Power Resources Services LLC,54895,CT,NEW,HY,WAT,16002.853,6224.0
509,552,Shepaug,FirstLight Power Resources Services LLC,54895,CT,NEW,HY,WAT,275036.942,106972.0
510,553,Stevenson,FirstLight Power Resources Services LLC,54895,CT,NEW,HY,WAT,204084.729,79376.0
511,554,Taftville,FirstLight Power Resources Services LLC,54895,CT,NEW,HY,WAT,8880.933,3454.0
512,557,Tunnel,FirstLight Power Resources Services LLC,54895,CT,NEW,GT,DFO,0.0,0.0
513,557,Tunnel,FirstLight Power Resources Services LLC,54895,CT,NEW,GT,JF,2593.679,548.0
514,557,Tunnel,FirstLight Power Resources Services LLC,54895,CT,NEW,HY,WAT,20437.604,7949.0
515,559,Rainbow (CT),Farmington River Power Company,6207,CT,NEW,HY,WAT,62837.954,24440.13
516,560,Falls Village,FirstLight Power Resources Services LLC,54895,CT,NEW,HY,WAT,88837.168,34552.0
517,561,Franklin Drive,Connecticut Jet Power LLC,22379,CT,NEW,GT,JF,0.0,0.0
518,561,Franklin Drive,Connecticut Jet Power LLC,22379,CT,NEW,GT,KER,731.212,164.0
519,562,Middletown,Middletown Power LLC,12490,CT,NEW,GT,KER,1060.331,148.0
520,562,Middletown,Middletown Power LLC,12490,CT,NEW,ST,DFO,461.587,123.88
521,562,Middletown,Middletown Power LLC,12490,CT,NEW,ST,NG,964929.465,277667.87
522,562,Middletown,Middletown Power LLC,12490,CT,NEW,ST,RFO,63518.465,16901.253
523,563,South Meadow,NAES Corp,4426,CT,NEW,GT,KER,6340.593,1563.0
524,564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,CA,DFO,0.0,594.074
525,564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,CA,NG,391532.106,738425.93
526,564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,CT,DFO,2743.438,541.833
527,564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,CT,NG,3360361.39,1002096.2
528,564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,ST,BIT,11014465.119,3552639.6
529,564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,ST,LFG,224865.812,71622.888
530,564,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,ST,NG,1338844.19,422981.47
531,565,Torrington Terminal,Connecticut Jet Power LLC,22379,CT,NEW,GT,JF,0.0,0.0
